,enrollment_id,event_trend,events_last_week,events_first_week,events_second_last_week,weekly_avg,weekly_std,max_weekly_count,min_weekly_count,first_event_month,last_event_month,session_count_3hr,session_avg_3hr,session_std_3hr,session_max_3hr,session_min_3hr,quadratic_b,quadratic_c,session_count_1hr,session_avg_1hr,sessioin_std_1hr,sessioin_max_1hr,session_min_1hr,session_dur_avg_3hr,session_dur_std_3hr,sessioin_dur_max_3hr,session_dur_min_3hr,sessioin_dur_avg_1hr,session_dur_std_1hr,session_dur_max_1hr,session_dur_min_1hr,MonCount,TueCount,WedCount,ThuCount,FriCount,SatCount,SunCount,Hr0Count,Hr1Count,Hr2Count,Hr3Count,Hr4Count,Hr5Count,Hr6Count,Hr7Count,Hr8Count,Hr9Count,Hr10Count,Hr11Count,Hr12Count,Hr13Count,Hr14Count,Hr15Count,Hr16Count,Hr17Count,Hr18Count,Hr19Count,Hr20Count,Hr21Count,Hr22Count,Hr23Count,AccCount,ProCount,PagCount,NagCount,VidCount,DisCount,WikCount,BroCount,SerCount,Course0Count,Course1Count,Course2Count,Course3Count,Course4Count,Course5Count,Course6Count,Course7Count,Course8Count,Course9Count,Course10Count,Course11Count,Course12Count,Course13Count,Course14Count,Course15Count,Course16Count,Course17Count,Course18Count,Course19Count,Course20Count,Course21Count,Course22Count,Course23Count,Course24Count,Course25Count,Course26Count,Course27Count,Course28Count,Course29Count,Course30Count,Course31Count,Course32Count,Course33Count,Course34Count,Course35Count,Course36Count,Course37Count,Course38Count,chapter,combinedopenended,problem,sequential,video
23,48.0,-4.19999999999999,32.0,65.0,66.0,43.0,23.9269722280108,66.0,9.0,6.0,7.0,6.0,28.66666666666667,21.584459430082763,65.0,3.0,-20.700000000000014,54.80000000000001,7.0,24.57142857142857,22.244467324047395,65.0,1.0,0.8946296296296296,0.7364627857823162,2.0102777777777776,0.00027777777777777783,0.5956746031746032,0.6769832523859699,2.0102777777777776,0.0,19.0,0.0,0.0,0.0,0.0,112.0,41.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,28.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,57.0,36.0,0.0,0.0,70.0,18.0,41.0,15.0,27.0,0.0,1.0,91.0,81.0,91.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,14.0,54.0,27.0
24,49.0,-124.40000000000008,213.0,629.0,241.0,421.0,187.32645301718603,653.0,213.0,6.0,7.0,68.0,30.955882352941174,30.037933773778853,190.0,1.0,-139.25714285714318,677.2285714285708,134.0,15.708955223880595,18.505676671164892,120.0,1.0,2.8722589869281046,2.9259937901979383,12.481388888888885,0.0,0.6056944444444444,0.8653478105002363,4.564722222222223,0.0,352.0,285.0,182.0,239.0,286.0,210.0,551.0,116.0,93.0,102.0,80.0,167.0,96.0,20.0,47.0,203.0,189.0,144.0,63.0,88.0,84.0,8.0,17.0,33.0,10.0,3.0,57.0,130.0,168.0,70.0,117.0,337.0,68.0,171.0,160.0,45.0,1324.0,0.0,321.0,1784.0,321.0,1784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,82.0,152.0,39.0
25,50.0,5.499999999999992,34.0,23.0,69.0,42.0,19.612920911140872,69.0,23.0,6.0,7.0,6.0,21.0,13.711309200802088,42.0,4.0,86.50000000000013,22.999999999999968,8.0,15.75,10.268276388956425,33.0,1.0,1.1682407407407407,0.9413368354223199,2.7447222222222223,0.003888888888888889,0.5658680555555556,0.4759723526711717,1.3822222222222222,0.0,38.0,0.0,21.0,25.0,0.0,42.0,0.0,0.0,0.0,0.0,27.0,5.0,7.0,1.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,27.0,0.0,49.0,48.0,22.0,7.0,0.0,0.0,0.0,84.0,42.0,84.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,64.0,38.0,0.0
26,51.0,43.59999999999999,310.0,51.0,191.0,247.6,121.45056607525551,413.0,51.0,6.0,7.0,38.0,32.57894736842105,37.72311282221061,169.0,1.0,205.88571428571427,79.25714285714264,45.0,27.511111111111113,28.060745394567927,136.0,1.0,0.7196710526315789,1.4032957179642451,7.1033333333333335,0.0,0.3238518518518519,0.6019609149045331,2.941388888888889,0.0,7.0,202.0,160.0,221.0,320.0,153.0,175.0,73.0,82.0,80.0,21.0,70.0,12.0,61.0,41.0,39.0,40.0,58.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,121.0,153.0,162.0,520.0,6.0,237.0,71.0,229.0,175.0,0.0,669.0,569.0,669.0,569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,6.0,419.0,175.0
27,53.0,11.099999999999996,198.0,128.0,12.0,96.4,65.66155648474988,198.0,12.0,6.0,7.0,22.0,21.90909090909091,35.55521837535257,146.0,1.0,-101.1857142857144,130.34285714285718,25.0,19.28,32.257117044150114,146.0,1.0,0.6781439393939394,1.6986448359808646,7.634166666666666,0.0,0.3563444444444444,0.7533409975028031,2.700555555555556,0.0,0.0,266.0,9.0,72.0,10.0,99.0,26.0,0.0,22.0,71.0,120.0,59.0,7.0,20.0,3.0,27.0,47.0,39.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,1.0,7.0,168.0,34.0,114.0,45.0,67.0,51.0,3.0,227.0,255.0,227.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,34.0,113.0,67.0
28,55.0,-31.199999999999992,12.0,78.0,38.0,70.0,52.858301145610035,152.0,12.0,6.0,7.0,9.0,31.11111111111111,39.69451247953115,127.0,4.0,43.800000000000104,91.79999999999987,12.0,23.33333333333333,28.79043050891891,93.0,2.0,1.0152777777777775,1.3307561834875163,3.6227777777777783,0.0030555555555555557,0.4183796296296297,0.6544407485249555,1.9577777777777776,0.0,139.0,83.0,9.0,34.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,59.0,41.0,2.0,40.0,6.0,33.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,32.0,9.0,11.0,93.0,20.0,62.0,48.0,29.0,23.0,5.0,116.0,164.0,116.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,16.0,52.0,29.0
29,58.0,-37.09999999999995,19.0,163.0,234.0,147.25,78.87450475280336,234.0,19.0,6.0,7.0,21.0,28.04761904761905,23.57657471481909,114.0,1.0,131.65000000000038,146.64999999999966,28.0,21.035714285714285,20.656168471388085,114.0,1.0,1.3213359788359786,1.5393869235429833,5.627222222222222,0.0,0.5178571428571429,0.544264364539128,2.088055555555556,0.0,30.0,91.0,91.0,188.0,18.0,41.0,130.0,69.0,40.0,40.0,20.0,37.0,21.0,15.0,52.0,43.0,104.0,14.0,25.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,56.0,14.0,239.0,141.0,85.0,48.0,34.0,40.0,2.0,315.0,274.0,315.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,157.0,174.0,30.0
30,60.0,3.800000000000001,28.0,37.0,67.0,30.4,21.086488564955523,67.0,9.0,6.0,7.0,7.0,21.714285714285715,20.926499166055912,67.0,1.0,-5.914285714285718,27.65714285714284,7.0,21.714285714285715,20.926499166055912,67.0,1.0,0.21253968253968253,0.2344718270217525,0.6725,0.0,0.21253968253968253,0.2344718270217525,0.6725,0.0,57.0,0.0,7.0,0.0,12.0,76.0,0.0,0.0,52.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,44.0,16.0,20.0,0.0,67.0,40.0,4.0,26.0,0.0,12.0,3.0,48.0,104.0,48.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,40.0,48.0,0.0
31,65.0,1.6000000000000059,10.0,15.0,48.0,22.5,14.941552797483935,48.0,10.0,6.0,7.0,12.0,7.5,7.729812416870152,27.0,1.0,31.600000000000072,10.099999999999962,14.0,6.428571428571429,5.71607114964073,16.0,1.0,0.5806018518518518,0.7997122266730687,2.3527777777777783,0.0,0.2749007936507937,0.4294110056893398,1.3544444444444443,0.0,6.0,0.0,15.0,33.0,14.0,18.0,4.0,0.0,12.0,11.0,10.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,19.0,3.0,32.0,2.0,26.0,9.0,20.0,0.0,1.0,47.0,43.0,47.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,29.0,20.0
32,67.0,-12.400000000000007,33.0,98.0,30.0,49.0,27.43720102342803,98.0,24.0,6.0,7.0,17.0,14.411764705882351,13.249012498293249,55.0,2.0,-37.54285714285713,86.37142857142851,22.0,11.136363636363637,12.534662683735904,55.0,2.0,0.8682679738562091,0.8358611254706678,2.4775,0.0,0.3451767676767677,0.5070069806830882,1.88,0.0,36.0,2.0,0.0,15.0,39.0,93.0,60.0,0.0,0.0,0.0,4.0,30.0,0.0,0.0,0.0,0.0,32.0,43.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,32.0,60.0,9.0,98.0,8.0,58.0,37.0,20.0,22.0,2.0,93.0,152.0,93.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,8.0,59.0,20.0
33,68.0,-3.6000000000000068,25.0,24.0,0.0,24.4,13.365627557282894,38.0,0.0,6.0,7.0,7.0,17.428571428571427,7.925675146674398,28.0,6.0,-0.7428571428571543,30.171428571428546,9.0,13.555555555555555,7.350149070462768,28.0,3.0,1.2847619047619043,1.1777465594523464,3.126388888888889,0.02055555555555556,0.6952160493827161,0.5693808422441944,1.7180555555555554,0.005555555555555557,44.0,24.0,0.0,0.0,28.0,16.0,10.0,1.0,0.0,0.0,14.0,19.0,13.0,14.0,18.0,17.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,73.0,19.0,9.0,16.0,1.0,3.0,1.0,35.0,87.0,35.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,19.0,54.0,1.0
34,69.0,-19.500000000000004,9.0,48.0,10.0,22.33333333333333,18.153665072253467,48.0,9.0,6.0,7.0,10.0,6.7,4.838388161361178,16.0,1.0,-56.500000000000064,47.99999999999997,11.0,6.090909090909091,4.660365679264109,16.0,1.0,0.455388888888889,0.5180643460678092,1.3922222222222222,0.0,0.3196212121212121,0.4000895886052464,1.2261111111111112,0.0,14.0,7.0,0.0,0.0,16.0,22.0,8.0,2.0,0.0,20.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,7.0,0.0,44.0,4.0,8.0,4.0,7.0,0.0,0.0,18.0,49.0,18.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,41.0,7.0
35,70.0,-2.199999999999998,46.0,54.0,15.0,32.0,18.234582528810467,54.0,13.0,6.0,7.0,13.0,9.846153846153848,7.080266768617754,29.0,3.0,-56.2000000000001,53.30000000000004,13.0,9.846153846153848,7.080266768617754,29.0,3.0,0.5251709401709401,1.0561436089052048,4.013333333333334,0.0008333333333333334,0.5251709401709401,1.0561436089052048,4.013333333333334,0.0008333333333333334,0.0,14.0,32.0,48.0,11.0,23.0,0.0,2.0,6.0,16.0,0.0,16.0,4.0,6.0,0.0,5.0,0.0,15.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,7.0,5.0,63.0,18.0,7.0,20.0,3.0,16.0,1.0,25.0,103.0,25.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,34.0,3.0
36,71.0,85.70000000000003,309.0,42.0,77.0,112.25,115.3416121787796,309.0,21.0,6.0,7.0,10.0,44.9,31.497460215071307,119.0,4.0,-104.05000000000037,46.95000000000032,13.0,34.53846153846154,29.790590627592934,119.0,4.0,2.9516666666666667,2.0153805280491093,5.366388888888889,0.009444444444444445,1.7811111111111109,1.6615945970477493,5.089444444444443,0.009444444444444445,83.0,46.0,12.0,50.0,108.0,98.0,52.0,174.0,79.0,8.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0,39.0,33.0,203.0,59.0,100.0,32.0,37.0,18.0,0.0,230.0,219.0,230.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,59.0,151.0,37.0
37,73.0,19.200000000000006,61.0,9.0,56.0,36.5,22.410934831014966,61.0,9.0,6.0,7.0,10.0,14.6,17.670314088889306,62.0,1.0,23.70000000000001,6.199999999999997,13.0,11.230769230769232,15.802404131377006,60.0,1.0,1.083222222222222,1.6685500062799403,5.515833333333332,0.0,0.27271367521367523,0.4320409194188727,1.3541666666666667,0.0,6.0,31.0,0.0,0.0,0.0,17.0,92.0,0.0,19.0,87.0,15.0,7.0,4.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,61.0,29.0,39.0,17.0,0.0,0.0,0.0,72.0,74.0,72.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.0,44.0,0.0
38,74.0,10.699999999999998,74.0,25.0,69.0,69.4,30.13702042339289,119.0,25.0,6.0,7.0,12.0,28.91666666666667,14.974747261825677,60.0,7.0,58.985714285714295,23.857142857142787,17.0,20.41176470588235,15.699602181282144,54.0,2.0,1.3794444444444445,1.0484126621146392,3.236666666666667,0.027777777777777776,0.5384313725490195,0.5462507213648811,1.8941666666666668,0.0,38.0,70.0,57.0,0.0,0.0,158.0,24.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,45.0,93.0,98.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,2.0,18.0,0.0,19.0,147.0,3.0,90.0,41.0,31.0,25.0,10.0,126.0,221.0,126.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,124.0,31.0
39,75.0,6.399999999999992,62.0,29.0,108.0,82.2,31.83959798741184,110.0,29.0,6.0,7.0,17.0,24.176470588235286,23.575249469374707,111.0,5.0,74.97142857142862,35.114285714285565,21.0,19.571428571428573,22.438426709492784,111.0,1.0,1.0780718954248365,1.1454788834647205,4.972777777777779,0.21,0.5461772486772486,0.4144314020597878,1.7386111111111107,0.0,14.0,12.0,13.0,22.0,66.0,140.0,144.0,69.0,23.0,0.0,0.0,0.0,12.0,17.0,51.0,118.0,51.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,49.0,160.0,72.0,72.0,69.0,33.0,4.0,1.0,189.0,222.0,189.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,67.0,98.0,33.0
40,76.0,-45.0,35.0,80.0,80.0,57.5,22.5,80.0,35.0,6.0,7.0,6.0,19.166666666666668,12.401836781523759,41.0,5.0,0.0,0.0,7.0,16.428571428571427,13.189358728667191,41.0,1.0,1.034398148148148,0.5429907704244318,1.6177777777777778,0.017222222222222222,0.7304761904761905,0.6325801479757334,1.6177777777777778,0.0,5.0,41.0,40.0,13.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,38.0,25.0,38.0,63.0,26.0,13.0,7.0,6.0,0.0,0.0,40.0,75.0,40.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,26.0,51.0,6.0
41,78.0,-0.4999999999999767,35.0,26.0,83.0,64.75,36.21032311371993,115.0,26.0,6.0,7.0,9.0,28.777777777777782,22.88025727214417,83.0,5.0,102.25000000000013,31.249999999999915,13.0,19.923076923076927,15.484292480106006,45.0,3.0,1.6105555555555555,1.2067011255112068,3.7688888888888887,0.15888888888888889,0.5633119658119659,0.5142831181477816,1.6944444444444444,0.0,0.0,164.0,28.0,10.0,34.0,23.0,0.0,0.0,20.0,4.0,0.0,41.0,9.0,0.0,0.0,49.0,22.0,15.0,84.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,92.0,17.0,71.0,44.0,27.0,3.0,5.0,120.0,139.0,120.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,17.0,69.0,27.0
42,80.0,0.0,38.0,38.0,0.0,38.0,0.0,38.0,38.0,6.0,7.0,3.0,12.666666666666664,8.73053390247253,25.0,6.0,0.0,0.0,3.0,12.666666666666664,8.73053390247253,25.0,6.0,1.078425925925926,1.0781351148111036,2.6027777777777783,0.2875,1.078425925925926,1.0781351148111036,2.6027777777777783,0.2875,0.0,0.0,25.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,4.0,0.0,22.0,8.0,1.0,5.0,2.0,0.0,0.0,9.0,29.0,9.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,19.0,2.0
43,81.0,9.2,124.0,80.0,9.0,55.4,44.7598033954574,124.0,5.0,6.0,7.0,10.0,27.7,30.718235626415787,105.0,5.0,-69.65714285714289,76.42857142857146,13.0,21.30769230769231,26.051383000006307,105.0,5.0,1.2065555555555556,1.4998312621141134,4.858333333333333,0.006388888888888889,0.4962393162393162,0.5246405364535995,1.8222222222222224,0.006388888888888889,0.0,16.0,29.0,18.0,65.0,25.0,124.0,33.0,0.0,9.0,18.0,27.0,9.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,45.0,116.0,109.0,40.0,74.0,21.0,29.0,4.0,0.0,137.0,140.0,137.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,40.0,78.0,29.0
44,82.0,-48.5,45.0,142.0,42.0,76.33333333333333,46.44949467492144,142.0,42.0,6.0,7.0,10.0,22.9,16.615956186750132,45.0,1.0,-151.50000000000014,141.99999999999994,12.0,19.08333333333333,13.647089636825704,42.0,1.0,0.8325000000000001,0.8870381862282822,2.7883333333333336,0.0,0.3544212962962963,0.3741199113315117,1.1091666666666666,0.0,3.0,26.0,3.0,1.0,26.0,128.0,42.0,23.0,3.0,24.0,0.0,25.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,41.0,93.0,68.0,18.0,53.0,25.0,27.0,33.0,5.0,94.0,135.0,94.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,14.0,43.0,27.0
45,83.0,-11.000000000000005,6.0,28.0,20.0,18.0,9.092121131323903,28.0,6.0,6.0,7.0,8.0,6.75,3.152380053229623,14.0,2.0,-5.000000000000012,27.999999999999996,12.0,4.5,2.217355782608345,7.0,1.0,1.6872916666666666,1.5721779277599257,4.846111111111111,0.05722222222222222,0.29537037037037034,0.4754940620576941,1.6608333333333334,0.0,11.0,2.0,0.0,0.0,7.0,21.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,15.0,5.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,24.0,2.0,8.0,15.0,5.0,0.0,0.0,14.0,40.0,14.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,9.0,5.0
46,86.0,10.700000000000012,101.0,65.0,32.0,57.75,28.27874643614883,101.0,32.0,6.0,7.0,16.0,14.4375,12.38430836785002,46.0,2.0,-65.05000000000017,66.95000000000006,29.0,7.9655172413793105,9.174487709537868,42.0,2.0,2.4602430555555554,2.2494377874303786,7.788888888888889,0.060555555555555564,0.3888122605363985,0.5270096340761393,1.9058333333333333,0.0,57.0,83.0,5.0,57.0,13.0,9.0,7.0,2.0,2.0,26.0,40.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,40.0,25.0,46.0,111.0,39.0,11.0,27.0,8.0,34.0,1.0,63.0,168.0,63.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,39.0,70.0,8.0
47,87.0,-3.9999999999999933,98.0,106.0,53.0,85.66666666666667,23.32857094256359,106.0,53.0,6.0,7.0,8.0,32.125,30.49359563908461,92.0,6.0,-102.00000000000006,105.99999999999996,10.0,25.7,27.590034432744012,92.0,6.0,1.6996527777777781,1.7793828786462584,4.786111111111111,0.014722222222222222,0.92775,1.1711423307165942,4.149722222222223,0.014722222222222222,6.0,0.0,0.0,7.0,29.0,82.0,133.0,16.0,5.0,0.0,0.0,41.0,23.0,35.0,45.0,46.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,5.0,99.0,30.0,3.0,42.0,2.0,76.0,5.0,30.0,227.0,30.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,30.0,54.0,2.0
