enrollment_id,chapter,combinedopenended,problem,sequential,video
1147,20.0,0.0,236.0,184.0,54.0
1149,4.0,0.0,17.0,28.0,19.0
1150,25.0,0.0,47.0,128.0,63.0
1153,0.0,0.0,0.0,3.0,0.0
1154,5.0,0.0,14.0,40.0,10.0
1162,0.0,0.0,0.0,25.0,1.0
1163,29.0,0.0,0.0,48.0,8.0
1164,0.0,0.0,0.0,4.0,0.0
1167,11.0,0.0,45.0,98.0,53.0
1168,3.0,0.0,1.0,14.0,8.0
1169,15.0,0.0,66.0,80.0,31.0
1170,9.0,0.0,30.0,84.0,44.0
1172,5.0,0.0,17.0,53.0,17.0
1174,14.0,0.0,6.0,56.0,10.0
1178,4.0,0.0,8.0,15.0,3.0
1179,1.0,0.0,22.0,92.0,30.0
1181,2.0,0.0,0.0,15.0,0.0
1182,54.0,0.0,39.0,95.0,9.0
1183,16.0,0.0,0.0,66.0,32.0
1185,40.0,0.0,91.0,104.0,21.0
1186,3.0,0.0,0.0,10.0,4.0
1187,1.0,0.0,2.0,22.0,13.0
1188,3.0,0.0,0.0,12.0,7.0
1190,7.0,0.0,10.0,10.0,0.0
1191,3.0,0.0,22.0,20.0,4.0
1192,13.0,0.0,15.0,88.0,14.0
1195,5.0,0.0,18.0,28.0,17.0
1196,33.0,0.0,5.0,52.0,18.0
1202,13.0,0.0,41.0,61.0,0.0
1203,8.0,0.0,35.0,58.0,6.0
1204,0.0,0.0,0.0,1.0,0.0
1206,11.0,0.0,46.0,73.0,20.0
1212,18.0,0.0,47.0,76.0,4.0
1213,3.0,0.0,10.0,13.0,1.0
1216,29.0,0.0,77.0,164.0,54.0
1222,3.0,0.0,0.0,9.0,2.0
1223,15.0,0.0,228.0,120.0,43.0
1225,3.0,0.0,24.0,30.0,2.0
1227,0.0,0.0,66.0,73.0,21.0
1228,2.0,0.0,10.0,12.0,1.0
1230,10.0,0.0,16.0,63.0,29.0
1233,0.0,0.0,0.0,6.0,1.0
1235,3.0,0.0,2.0,16.0,9.0
1240,3.0,0.0,4.0,18.0,1.0
1241,8.0,0.0,14.0,21.0,5.0
1243,4.0,0.0,40.0,63.0,33.0
1244,1.0,0.0,0.0,5.0,4.0
1246,0.0,0.0,0.0,15.0,1.0
1248,11.0,0.0,43.0,88.0,32.0
1249,0.0,0.0,0.0,2.0,1.0
1250,7.0,0.0,1.0,8.0,2.0
1252,54.0,0.0,198.0,276.0,56.0
1253,18.0,0.0,1.0,44.0,10.0
1255,0.0,0.0,0.0,2.0,1.0
1257,11.0,0.0,31.0,43.0,9.0
1258,0.0,0.0,65.0,98.0,4.0
1260,35.0,0.0,158.0,401.0,67.0
1263,7.0,0.0,22.0,54.0,41.0
1264,2.0,0.0,78.0,158.0,8.0
1268,8.0,0.0,7.0,46.0,10.0
1269,0.0,0.0,0.0,2.0,0.0
1270,7.0,0.0,11.0,22.0,11.0
1271,0.0,0.0,0.0,5.0,1.0
1274,0.0,0.0,0.0,1.0,0.0
1278,33.0,0.0,56.0,46.0,15.0
1280,13.0,0.0,3.0,34.0,15.0
1281,18.0,0.0,27.0,100.0,36.0
1283,1.0,0.0,0.0,6.0,1.0
1284,2.0,0.0,2.0,23.0,9.0
1285,5.0,0.0,19.0,67.0,18.0
1287,33.0,0.0,68.0,95.0,1.0
1288,12.0,0.0,21.0,52.0,20.0
1289,18.0,0.0,262.0,295.0,104.0
1290,17.0,0.0,9.0,57.0,26.0
1292,18.0,0.0,59.0,132.0,7.0
1296,8.0,0.0,9.0,21.0,0.0
1297,1.0,0.0,0.0,2.0,1.0
1299,16.0,0.0,23.0,120.0,48.0
1301,8.0,0.0,48.0,32.0,8.0
1303,1.0,0.0,14.0,61.0,26.0
1306,17.0,0.0,71.0,117.0,11.0
1308,2.0,0.0,27.0,27.0,18.0
1309,33.0,0.0,44.0,241.0,15.0
1310,10.0,0.0,11.0,43.0,21.0
1311,8.0,0.0,56.0,193.0,9.0
1312,16.0,0.0,1.0,40.0,0.0
1313,8.0,0.0,5.0,32.0,1.0
1315,9.0,0.0,207.0,125.0,44.0
1316,14.0,0.0,42.0,70.0,24.0
1318,13.0,0.0,21.0,52.0,1.0
1321,18.0,0.0,48.0,141.0,33.0
1322,13.0,0.0,16.0,17.0,3.0
1323,0.0,0.0,0.0,1.0,0.0
1328,1.0,0.0,8.0,18.0,11.0
1331,9.0,0.0,23.0,65.0,5.0
1337,9.0,0.0,21.0,73.0,11.0
1339,11.0,0.0,29.0,37.0,4.0
1340,20.0,0.0,103.0,114.0,38.0
1341,0.0,0.0,20.0,24.0,0.0
1342,0.0,0.0,0.0,3.0,1.0
1343,20.0,0.0,26.0,48.0,5.0
1344,8.0,0.0,0.0,39.0,15.0
1345,1.0,0.0,0.0,12.0,2.0
1349,1.0,0.0,0.0,4.0,1.0
1350,8.0,0.0,13.0,75.0,15.0
1351,15.0,0.0,38.0,86.0,40.0
1352,11.0,0.0,22.0,78.0,27.0
1353,15.0,0.0,12.0,42.0,19.0
1357,25.0,0.0,36.0,105.0,47.0
1358,18.0,0.0,23.0,52.0,0.0
1363,16.0,0.0,10.0,37.0,22.0
1364,22.0,0.0,17.0,52.0,25.0
1365,11.0,0.0,104.0,44.0,14.0
1366,5.0,0.0,8.0,40.0,33.0
1367,3.0,0.0,0.0,8.0,1.0
1371,9.0,0.0,45.0,63.0,5.0
1372,15.0,0.0,72.0,101.0,4.0
1373,14.0,0.0,45.0,62.0,24.0
1376,7.0,0.0,12.0,39.0,10.0
1377,44.0,0.0,80.0,231.0,76.0
1378,1.0,0.0,0.0,17.0,15.0
1379,25.0,0.0,12.0,54.0,16.0
1380,2.0,0.0,0.0,13.0,3.0
1381,2.0,0.0,0.0,2.0,0.0
1386,22.0,0.0,10.0,67.0,20.0
1387,24.0,0.0,75.0,156.0,11.0
1389,6.0,0.0,17.0,50.0,2.0
1390,14.0,0.0,30.0,69.0,20.0
1391,16.0,0.0,49.0,79.0,30.0
1392,3.0,0.0,17.0,81.0,27.0
1393,8.0,0.0,0.0,22.0,11.0
1394,2.0,0.0,21.0,42.0,6.0
1397,18.0,0.0,25.0,65.0,17.0
1398,2.0,0.0,7.0,9.0,1.0
1399,21.0,0.0,19.0,72.0,40.0
1401,9.0,0.0,16.0,62.0,2.0
1402,0.0,0.0,0.0,1.0,1.0
1404,27.0,0.0,35.0,80.0,13.0
1405,10.0,0.0,21.0,110.0,23.0
1406,61.0,0.0,420.0,350.0,47.0
1407,4.0,0.0,16.0,22.0,0.0
1408,29.0,0.0,40.0,133.0,1.0
1409,11.0,0.0,63.0,80.0,27.0
1410,7.0,0.0,38.0,94.0,7.0
1412,1.0,0.0,0.0,1.0,1.0
1414,4.0,0.0,75.0,62.0,32.0
1417,8.0,0.0,1.0,29.0,14.0
1420,0.0,0.0,0.0,3.0,0.0
1422,23.0,0.0,25.0,54.0,32.0
1423,100.0,0.0,72.0,310.0,26.0
1424,16.0,0.0,15.0,39.0,30.0
1425,0.0,0.0,5.0,16.0,12.0
1427,9.0,0.0,25.0,60.0,3.0
1428,1.0,0.0,0.0,2.0,1.0
1429,30.0,0.0,250.0,333.0,78.0
1430,10.0,0.0,56.0,82.0,2.0
1433,13.0,0.0,37.0,50.0,4.0
1437,1.0,0.0,38.0,86.0,27.0
1438,7.0,0.0,8.0,24.0,1.0
1440,3.0,0.0,49.0,81.0,9.0
1442,7.0,0.0,19.0,57.0,11.0
1443,12.0,0.0,22.0,40.0,18.0
1444,0.0,0.0,0.0,3.0,0.0
1446,28.0,0.0,33.0,105.0,58.0
1450,18.0,0.0,62.0,154.0,42.0
1451,13.0,0.0,18.0,82.0,28.0
1452,1.0,0.0,1.0,30.0,17.0
1453,0.0,0.0,8.0,6.0,3.0
1454,0.0,0.0,9.0,11.0,2.0
1455,28.0,0.0,108.0,186.0,2.0
1456,0.0,0.0,0.0,6.0,0.0
1457,11.0,0.0,6.0,54.0,26.0
1458,0.0,0.0,6.0,24.0,3.0
1460,11.0,0.0,2.0,27.0,14.0
1462,1.0,0.0,0.0,10.0,1.0
1463,8.0,0.0,28.0,52.0,18.0
1464,1.0,0.0,10.0,10.0,4.0
1465,0.0,0.0,0.0,1.0,1.0
1466,12.0,0.0,9.0,43.0,31.0
1468,32.0,0.0,15.0,56.0,23.0
1469,5.0,0.0,3.0,50.0,12.0
1472,29.0,0.0,287.0,165.0,47.0
1473,35.0,0.0,66.0,132.0,38.0
1474,1.0,0.0,0.0,19.0,17.0
1476,35.0,0.0,24.0,63.0,11.0
1477,21.0,0.0,15.0,35.0,10.0
1478,13.0,0.0,16.0,61.0,31.0
1480,0.0,0.0,0.0,1.0,0.0
1481,8.0,0.0,35.0,136.0,2.0
1484,7.0,0.0,16.0,34.0,3.0
1485,15.0,0.0,34.0,51.0,26.0
1486,3.0,0.0,0.0,9.0,7.0
1489,2.0,0.0,2.0,25.0,16.0
1490,0.0,0.0,0.0,56.0,23.0
1491,43.0,0.0,252.0,351.0,65.0
1493,18.0,0.0,10.0,45.0,8.0
1494,73.0,0.0,41.0,159.0,29.0
1495,21.0,0.0,5.0,64.0,10.0
1496,0.0,0.0,13.0,86.0,15.0
1497,1.0,0.0,3.0,48.0,15.0
1498,6.0,0.0,18.0,28.0,6.0
1499,1.0,0.0,8.0,72.0,37.0
1500,11.0,0.0,23.0,51.0,18.0
1501,9.0,0.0,39.0,113.0,13.0
1502,5.0,0.0,57.0,96.0,21.0
1503,13.0,0.0,2.0,25.0,12.0
1504,5.0,0.0,0.0,15.0,1.0
1506,11.0,0.0,8.0,35.0,10.0
1508,11.0,0.0,4.0,29.0,4.0
1509,67.0,0.0,44.0,129.0,22.0
1512,15.0,0.0,16.0,56.0,30.0
1513,7.0,0.0,27.0,127.0,42.0
1516,1.0,0.0,8.0,45.0,16.0
1518,4.0,0.0,0.0,12.0,1.0
1519,33.0,0.0,6.0,98.0,18.0
1520,40.0,0.0,81.0,137.0,13.0
1521,0.0,0.0,225.0,250.0,49.0
1522,2.0,0.0,0.0,10.0,4.0
1524,3.0,0.0,63.0,5.0,1.0
1525,2.0,0.0,36.0,55.0,40.0
1529,27.0,0.0,208.0,178.0,11.0
1530,8.0,0.0,11.0,31.0,11.0
1535,3.0,0.0,9.0,23.0,3.0
1537,5.0,0.0,18.0,29.0,0.0
1541,0.0,0.0,0.0,2.0,0.0
1542,3.0,0.0,55.0,61.0,21.0
1545,0.0,0.0,25.0,50.0,6.0
1546,15.0,0.0,13.0,93.0,2.0
1548,8.0,0.0,24.0,128.0,44.0
1550,19.0,0.0,22.0,57.0,21.0
1551,12.0,0.0,25.0,62.0,23.0
1556,16.0,0.0,24.0,65.0,9.0
1557,5.0,0.0,27.0,80.0,23.0
1558,7.0,0.0,6.0,27.0,3.0
1561,11.0,0.0,42.0,49.0,23.0
1562,0.0,0.0,0.0,1.0,0.0
1564,17.0,0.0,14.0,65.0,8.0
1565,5.0,0.0,0.0,10.0,7.0
1567,4.0,0.0,10.0,9.0,2.0
1569,12.0,0.0,29.0,78.0,26.0
1572,5.0,0.0,18.0,33.0,2.0
1573,26.0,0.0,17.0,118.0,2.0
1575,13.0,0.0,61.0,59.0,19.0
1576,8.0,0.0,8.0,16.0,2.0
1578,29.0,0.0,20.0,74.0,2.0
1579,10.0,0.0,0.0,17.0,11.0
1581,11.0,0.0,31.0,69.0,22.0
1582,9.0,0.0,10.0,35.0,20.0
1583,0.0,0.0,2.0,15.0,1.0
1585,11.0,0.0,10.0,46.0,9.0
1587,8.0,0.0,0.0,7.0,0.0
1588,7.0,0.0,17.0,25.0,13.0
1592,5.0,0.0,10.0,39.0,11.0
1593,18.0,0.0,185.0,246.0,38.0
1594,11.0,0.0,85.0,112.0,18.0
1595,2.0,0.0,0.0,13.0,3.0
1600,14.0,0.0,0.0,24.0,7.0
1601,3.0,0.0,0.0,8.0,2.0
1602,6.0,0.0,24.0,46.0,9.0
1604,11.0,0.0,29.0,84.0,27.0
1606,10.0,0.0,47.0,43.0,3.0
1607,0.0,0.0,0.0,2.0,1.0
1608,17.0,0.0,13.0,59.0,20.0
1609,16.0,0.0,16.0,44.0,6.0
1610,11.0,0.0,19.0,59.0,5.0
1612,0.0,0.0,20.0,23.0,4.0
1614,1.0,0.0,0.0,8.0,0.0
1615,2.0,0.0,17.0,100.0,25.0
1616,7.0,0.0,92.0,121.0,26.0
1617,0.0,0.0,0.0,5.0,2.0
1618,9.0,0.0,33.0,71.0,18.0
1620,14.0,0.0,42.0,56.0,12.0
1621,4.0,0.0,122.0,92.0,21.0
1622,19.0,0.0,66.0,287.0,16.0
1625,4.0,0.0,13.0,42.0,4.0
1627,28.0,0.0,7.0,58.0,0.0
1628,12.0,0.0,18.0,38.0,6.0
1629,1.0,0.0,0.0,6.0,4.0
1630,11.0,0.0,68.0,127.0,15.0
1631,5.0,0.0,58.0,40.0,1.0
1632,10.0,0.0,21.0,32.0,20.0
1633,4.0,0.0,10.0,130.0,15.0
1634,17.0,0.0,27.0,64.0,11.0
1637,14.0,0.0,166.0,165.0,28.0
1639,3.0,0.0,0.0,10.0,0.0
1640,2.0,0.0,57.0,96.0,51.0
1647,14.0,0.0,10.0,75.0,56.0
1648,8.0,0.0,35.0,110.0,62.0
1649,3.0,0.0,4.0,72.0,27.0
1650,0.0,0.0,0.0,2.0,1.0
1651,9.0,0.0,103.0,155.0,62.0
1652,12.0,0.0,10.0,79.0,0.0
1653,0.0,0.0,0.0,4.0,0.0
1654,3.0,0.0,0.0,13.0,2.0
1657,11.0,0.0,14.0,84.0,17.0
1660,8.0,0.0,3.0,18.0,3.0
1662,1.0,0.0,11.0,66.0,10.0
1663,17.0,0.0,0.0,14.0,0.0
1668,1.0,0.0,4.0,22.0,10.0
1669,1.0,0.0,0.0,4.0,1.0
1673,15.0,0.0,12.0,45.0,1.0
1674,3.0,0.0,0.0,17.0,1.0
1676,1.0,0.0,0.0,3.0,3.0
1677,14.0,0.0,88.0,141.0,83.0
1678,6.0,0.0,6.0,33.0,5.0
1679,10.0,0.0,4.0,17.0,6.0
1681,5.0,0.0,30.0,46.0,15.0
1686,15.0,0.0,2.0,37.0,15.0
1687,6.0,0.0,8.0,59.0,3.0
1688,1.0,0.0,181.0,184.0,35.0
1690,0.0,0.0,23.0,36.0,7.0
1694,6.0,0.0,12.0,51.0,19.0
1697,11.0,0.0,170.0,172.0,46.0
1698,5.0,0.0,4.0,11.0,3.0
1700,0.0,0.0,0.0,6.0,0.0
1701,7.0,0.0,18.0,20.0,2.0
1705,19.0,0.0,92.0,91.0,59.0
1707,11.0,0.0,20.0,69.0,24.0
1708,10.0,0.0,107.0,88.0,28.0
1711,1.0,0.0,19.0,41.0,0.0
1713,11.0,0.0,15.0,77.0,10.0
1714,10.0,0.0,0.0,40.0,6.0
1715,5.0,0.0,2.0,7.0,3.0
1719,10.0,0.0,5.0,35.0,17.0
1720,9.0,0.0,11.0,95.0,3.0
1725,0.0,0.0,0.0,1.0,1.0
1730,4.0,0.0,0.0,7.0,3.0
1731,3.0,0.0,8.0,138.0,35.0
1732,6.0,0.0,0.0,8.0,8.0
1733,7.0,0.0,4.0,44.0,14.0
1734,7.0,0.0,2.0,34.0,23.0
1735,14.0,0.0,7.0,26.0,16.0
1736,14.0,0.0,4.0,42.0,6.0
1738,9.0,0.0,6.0,38.0,2.0
1740,0.0,0.0,0.0,2.0,2.0
1745,1.0,0.0,40.0,44.0,10.0
1747,15.0,0.0,49.0,96.0,34.0
1749,5.0,0.0,0.0,11.0,0.0
1751,1.0,0.0,0.0,2.0,0.0
1752,15.0,0.0,46.0,156.0,87.0
1753,16.0,0.0,30.0,32.0,10.0
1754,24.0,0.0,6.0,84.0,15.0
1755,19.0,0.0,217.0,198.0,60.0
1756,7.0,0.0,39.0,46.0,16.0
1757,2.0,0.0,58.0,25.0,9.0
1758,3.0,0.0,8.0,16.0,11.0
1760,1.0,0.0,0.0,8.0,6.0
1763,0.0,0.0,0.0,3.0,0.0
1764,2.0,0.0,13.0,30.0,12.0
1767,19.0,0.0,34.0,55.0,3.0
1769,12.0,0.0,27.0,79.0,35.0
1770,0.0,0.0,0.0,8.0,0.0
1772,0.0,0.0,0.0,5.0,1.0
1776,2.0,0.0,0.0,4.0,2.0
1779,4.0,0.0,10.0,35.0,18.0
1780,24.0,0.0,0.0,69.0,1.0
1782,2.0,0.0,36.0,60.0,32.0
1783,34.0,0.0,13.0,46.0,0.0
1785,0.0,0.0,0.0,4.0,1.0
1788,7.0,0.0,46.0,68.0,15.0
1789,10.0,0.0,4.0,28.0,14.0
1790,4.0,0.0,0.0,41.0,30.0
1792,29.0,0.0,74.0,80.0,21.0
1793,5.0,0.0,0.0,16.0,1.0
1794,4.0,0.0,24.0,81.0,20.0
1795,17.0,0.0,25.0,52.0,2.0
1796,23.0,0.0,12.0,121.0,31.0
1799,7.0,0.0,10.0,37.0,22.0
1800,9.0,0.0,40.0,126.0,33.0
1801,6.0,0.0,0.0,8.0,2.0
1803,0.0,0.0,0.0,2.0,2.0
1804,40.0,0.0,47.0,150.0,35.0
1805,1.0,0.0,8.0,20.0,5.0
1806,0.0,0.0,0.0,1.0,1.0
1807,30.0,0.0,68.0,163.0,46.0
1811,3.0,0.0,0.0,8.0,4.0
1812,2.0,0.0,4.0,14.0,7.0
1813,0.0,0.0,0.0,6.0,2.0
1815,5.0,0.0,11.0,65.0,5.0
1818,8.0,0.0,6.0,41.0,11.0
1819,7.0,0.0,6.0,25.0,3.0
1821,2.0,0.0,0.0,2.0,1.0
1822,27.0,0.0,71.0,182.0,43.0
1823,2.0,0.0,0.0,3.0,3.0
1826,21.0,0.0,35.0,81.0,12.0
1827,29.0,0.0,84.0,174.0,39.0
1828,1.0,0.0,0.0,3.0,1.0
1829,2.0,0.0,8.0,40.0,7.0
1830,3.0,0.0,0.0,4.0,3.0
1832,0.0,0.0,7.0,10.0,6.0
1833,0.0,0.0,0.0,1.0,1.0
1835,1.0,0.0,2.0,10.0,2.0
1838,1.0,0.0,0.0,3.0,3.0
1842,1.0,0.0,0.0,3.0,3.0
1844,2.0,0.0,0.0,16.0,10.0
1845,12.0,0.0,0.0,1.0,1.0
1852,2.0,0.0,0.0,7.0,3.0
1856,38.0,0.0,52.0,186.0,51.0
1859,25.0,0.0,13.0,29.0,18.0
1861,57.0,0.0,73.0,270.0,78.0
1862,9.0,0.0,8.0,50.0,11.0
1863,16.0,0.0,46.0,90.0,40.0
1865,3.0,0.0,2.0,20.0,9.0
1867,0.0,0.0,0.0,1.0,1.0
1870,0.0,0.0,0.0,2.0,1.0
1871,0.0,0.0,0.0,4.0,2.0
1872,0.0,0.0,0.0,3.0,2.0
1873,6.0,0.0,0.0,12.0,4.0
1875,1.0,0.0,0.0,2.0,0.0
1878,5.0,0.0,6.0,32.0,14.0
1879,7.0,0.0,14.0,55.0,10.0
1880,1.0,0.0,0.0,12.0,11.0
1882,0.0,0.0,0.0,1.0,1.0
1883,0.0,0.0,0.0,1.0,1.0
1886,0.0,0.0,0.0,5.0,2.0
1888,4.0,0.0,0.0,8.0,5.0
1891,14.0,0.0,0.0,32.0,9.0
1893,1.0,0.0,0.0,3.0,3.0
1894,19.0,0.0,110.0,109.0,32.0
1899,12.0,0.0,98.0,156.0,28.0
1902,4.0,0.0,9.0,25.0,6.0
1903,12.0,0.0,40.0,161.0,39.0
1906,0.0,0.0,0.0,4.0,0.0
1910,13.0,0.0,60.0,98.0,21.0
1913,2.0,0.0,0.0,3.0,3.0
1922,8.0,0.0,19.0,45.0,27.0
1923,18.0,0.0,73.0,145.0,39.0
1928,1.0,0.0,8.0,15.0,1.0
1929,1.0,0.0,0.0,5.0,3.0
1931,13.0,0.0,43.0,205.0,89.0
1932,9.0,0.0,0.0,51.0,31.0
1933,28.0,0.0,34.0,92.0,44.0
1934,0.0,0.0,0.0,8.0,3.0
1936,4.0,0.0,2.0,18.0,7.0
1938,0.0,0.0,6.0,6.0,2.0
1939,0.0,0.0,0.0,3.0,2.0
1940,1.0,0.0,0.0,3.0,2.0
1941,0.0,0.0,0.0,2.0,1.0
1943,25.0,0.0,37.0,101.0,51.0
1945,4.0,0.0,0.0,3.0,3.0
1948,1.0,0.0,0.0,7.0,5.0
1950,0.0,0.0,0.0,4.0,2.0
1951,6.0,0.0,0.0,40.0,20.0
1952,0.0,0.0,0.0,4.0,3.0
1953,5.0,0.0,4.0,35.0,23.0
1956,10.0,0.0,4.0,63.0,0.0
1959,15.0,0.0,4.0,35.0,13.0
1960,4.0,0.0,0.0,14.0,5.0
1963,1.0,0.0,0.0,14.0,12.0
1964,23.0,0.0,52.0,56.0,26.0
1966,8.0,0.0,4.0,30.0,8.0
1967,44.0,0.0,3.0,100.0,40.0
1968,3.0,0.0,6.0,12.0,4.0
1970,33.0,0.0,252.0,323.0,36.0
1971,1.0,0.0,0.0,1.0,1.0
1973,2.0,0.0,4.0,2.0,1.0
1974,5.0,0.0,0.0,5.0,2.0
1975,6.0,0.0,10.0,36.0,9.0
1977,2.0,0.0,0.0,6.0,8.0
1979,5.0,0.0,9.0,15.0,7.0
1980,15.0,0.0,0.0,57.0,22.0
1981,39.0,0.0,0.0,111.0,57.0
1983,1.0,0.0,0.0,0.0,0.0
1986,1.0,0.0,12.0,10.0,8.0
1989,5.0,0.0,16.0,14.0,4.0
1990,1.0,0.0,6.0,4.0,1.0
1991,21.0,0.0,13.0,31.0,20.0
1995,2.0,0.0,10.0,9.0,3.0
1996,0.0,0.0,0.0,2.0,3.0
1997,3.0,0.0,6.0,23.0,6.0
1998,3.0,0.0,8.0,13.0,10.0
2001,14.0,0.0,17.0,26.0,11.0
2003,4.0,0.0,9.0,10.0,0.0
2004,4.0,0.0,5.0,8.0,0.0
2005,4.0,0.0,27.0,28.0,19.0
2007,20.0,0.0,32.0,104.0,25.0
2008,2.0,0.0,0.0,2.0,0.0
2009,3.0,0.0,5.0,14.0,12.0
2010,3.0,0.0,12.0,37.0,6.0
2012,5.0,0.0,9.0,34.0,0.0
2019,69.0,0.0,103.0,347.0,81.0
2020,8.0,0.0,32.0,67.0,18.0
2023,1.0,0.0,0.0,0.0,0.0
2025,0.0,0.0,0.0,1.0,1.0
2026,2.0,0.0,1.0,17.0,10.0
2028,6.0,0.0,17.0,3.0,0.0
2034,1.0,0.0,8.0,13.0,11.0
2037,2.0,0.0,7.0,13.0,8.0
2039,0.0,0.0,0.0,1.0,1.0
2040,2.0,0.0,0.0,11.0,6.0
2043,30.0,0.0,7.0,32.0,10.0
2045,3.0,0.0,20.0,28.0,0.0
2047,5.0,0.0,0.0,8.0,6.0
2048,1.0,0.0,0.0,0.0,0.0
2049,15.0,0.0,12.0,42.0,6.0
2050,2.0,0.0,0.0,6.0,0.0
2051,64.0,0.0,178.0,185.0,8.0
2052,10.0,0.0,0.0,19.0,10.0
2054,1.0,0.0,0.0,3.0,0.0
2055,6.0,0.0,4.0,23.0,21.0
2059,9.0,0.0,8.0,35.0,15.0
2062,3.0,0.0,6.0,11.0,12.0
2063,21.0,0.0,22.0,39.0,17.0
2064,1.0,0.0,9.0,10.0,8.0
2065,8.0,0.0,14.0,14.0,9.0
2067,2.0,0.0,0.0,0.0,0.0
2069,6.0,0.0,3.0,32.0,23.0
2070,22.0,0.0,99.0,189.0,3.0
2072,49.0,0.0,220.0,383.0,75.0
2074,3.0,0.0,0.0,5.0,2.0
2076,6.0,0.0,3.0,7.0,1.0
2077,3.0,0.0,6.0,11.0,10.0
2079,4.0,0.0,7.0,38.0,14.0
2081,21.0,0.0,105.0,285.0,83.0
2085,1.0,0.0,11.0,19.0,14.0
2086,19.0,0.0,0.0,65.0,16.0
2088,5.0,0.0,16.0,14.0,5.0
2089,1.0,0.0,0.0,4.0,2.0
2090,32.0,0.0,49.0,131.0,0.0
2092,1.0,0.0,0.0,15.0,4.0
2093,22.0,0.0,13.0,27.0,17.0
2094,2.0,0.0,8.0,5.0,3.0
2095,19.0,0.0,14.0,75.0,8.0
2097,2.0,0.0,9.0,20.0,15.0
2098,2.0,0.0,7.0,14.0,9.0
2099,0.0,0.0,181.0,307.0,23.0
2100,33.0,0.0,41.0,88.0,19.0
2104,16.0,0.0,104.0,294.0,61.0
2105,2.0,0.0,0.0,24.0,3.0
2107,4.0,0.0,1.0,44.0,15.0
2108,6.0,0.0,4.0,21.0,12.0
2109,35.0,0.0,86.0,200.0,38.0
2110,1.0,0.0,0.0,1.0,1.0
2113,0.0,0.0,0.0,4.0,0.0
2114,57.0,0.0,42.0,295.0,56.0
2116,3.0,0.0,0.0,16.0,15.0
2117,0.0,0.0,1.0,1.0,0.0
2120,6.0,0.0,0.0,10.0,7.0
2121,2.0,0.0,0.0,28.0,1.0
2124,2.0,0.0,9.0,33.0,15.0
2126,1.0,0.0,2.0,3.0,2.0
2128,4.0,0.0,19.0,73.0,21.0
2129,7.0,0.0,2.0,11.0,7.0
2131,11.0,0.0,22.0,52.0,10.0
2132,9.0,0.0,13.0,28.0,3.0
2134,4.0,0.0,12.0,34.0,4.0
2135,3.0,0.0,5.0,15.0,12.0
2137,11.0,0.0,5.0,7.0,3.0
2140,0.0,0.0,30.0,12.0,9.0
2144,2.0,0.0,4.0,2.0,1.0
2148,6.0,0.0,4.0,25.0,8.0
2152,4.0,0.0,2.0,2.0,0.0
2153,9.0,0.0,21.0,60.0,16.0
2155,3.0,0.0,0.0,7.0,4.0
2156,3.0,0.0,0.0,7.0,4.0
2158,0.0,0.0,0.0,2.0,0.0
2159,0.0,0.0,0.0,3.0,4.0
2160,27.0,0.0,59.0,98.0,28.0
2162,5.0,0.0,8.0,28.0,6.0
2167,3.0,0.0,5.0,7.0,1.0
2168,2.0,0.0,10.0,9.0,8.0
2169,2.0,0.0,0.0,17.0,8.0
2170,1.0,0.0,2.0,13.0,8.0
2171,2.0,0.0,6.0,2.0,0.0
2173,3.0,0.0,9.0,38.0,24.0
2176,6.0,0.0,7.0,12.0,5.0
2177,0.0,0.0,0.0,5.0,1.0
2178,16.0,0.0,200.0,125.0,29.0
2179,4.0,0.0,3.0,18.0,4.0
2181,3.0,0.0,13.0,26.0,17.0
2182,2.0,0.0,0.0,12.0,0.0
2184,1.0,0.0,0.0,2.0,0.0
2185,7.0,0.0,12.0,5.0,2.0
2186,1.0,0.0,4.0,5.0,2.0
2187,3.0,0.0,10.0,9.0,4.0
2188,5.0,0.0,6.0,13.0,10.0
2189,68.0,0.0,75.0,267.0,25.0
2191,2.0,0.0,4.0,24.0,19.0
2192,3.0,0.0,10.0,15.0,7.0
2194,1.0,0.0,0.0,6.0,4.0
2195,7.0,0.0,30.0,87.0,10.0
2197,0.0,0.0,0.0,1.0,1.0
2198,0.0,0.0,4.0,5.0,0.0
2199,3.0,0.0,0.0,19.0,21.0
2201,28.0,0.0,27.0,133.0,47.0
2202,6.0,0.0,4.0,19.0,12.0
2203,24.0,0.0,57.0,103.0,36.0
2208,2.0,0.0,12.0,4.0,2.0
2209,18.0,0.0,139.0,195.0,19.0
2210,4.0,0.0,4.0,23.0,5.0
2213,65.0,0.0,29.0,153.0,26.0
2214,1.0,0.0,0.0,2.0,2.0
2215,3.0,0.0,1.0,4.0,2.0
2217,5.0,0.0,6.0,7.0,4.0
2219,2.0,0.0,0.0,18.0,1.0
2220,6.0,0.0,8.0,17.0,10.0
2222,8.0,0.0,1.0,27.0,17.0
2224,2.0,0.0,0.0,7.0,1.0
2225,5.0,0.0,9.0,4.0,2.0
2227,4.0,0.0,6.0,4.0,2.0
2228,4.0,0.0,5.0,25.0,0.0
2229,2.0,0.0,0.0,6.0,3.0
2230,4.0,0.0,5.0,10.0,8.0
2232,4.0,0.0,4.0,21.0,12.0
2233,0.0,0.0,0.0,2.0,2.0
2234,2.0,0.0,5.0,4.0,0.0
2235,4.0,0.0,10.0,8.0,3.0
